time,北京南,成都东,广州南,汉口,杭州东,杭州西,上海,上海虹桥,武汉,西安北
2023-09-29,5924.0,818.0,1545.0,1339.0,9829.0,2517.0,1922.0,5761.0,1042.0,732.0
2023-09-30,7185.0,728.0,1463.0,2052.0,10362.0,2667.0,3094.0,6859.0,698.0,846.0
2023-10-01,4387.0,585.0,786.0,2238.0,11368.0,3611.0,3546.0,9282.0,1546.0,1461.0
2023-10-02,5001.0,334.0,405.0,3757.0,12656.0,3335.0,4691.0,14083.0,1923.0,1143.0
2023-10-03,7422.0,272.0,736.0,4357.0,11443.0,3076.0,4787.0,15112.0,1866.0,1189.0
2023-10-04,10399.0,470.0,990.0,4399.0,8781.0,3505.0,3084.0,12354.0,1759.0,2114.0
2023-10-05,8381.0,1195.0,1294.0,3647.0,9666.0,2668.0,2639.0,11685.0,1568.0,1741.0
2023-10-06,9544.0,771.0,1040.0,2885.0,19.0,2191.0,998.0,607.0,1388.0,1375.0
2023-10-07,10707.0,348.0,787.0,2123.0,9658.0,1715.0,3695.0,12985.0,1209.0,1008.0
2023-10-08,8345.0,285.0,523.0,1945.0,8064.0,1528.0,1828.0,6557.0,1617.0,997.0
2023-10-09,6282.0,350.0,375.0,1547.0,6585.0,956.0,3377.0,8683.0,1051.0,902.0
2023-10-12,6621.0,251.0,413.0,2019.0,7002.0,1067.0,4091.0,10404.0,1335.0,897.0
2023-10-13,7944.0,219.0,357.0,3368.0,9443.0,1853.0,4789.0,14785.0,1791.0,1135.0
2023-10-14,5603.0,228.0,522.0,2035.0,8338.0,1263.0,4115.0,10827.0,1210.0,1098.0
2023-10-15,7833.0,243.0,485.0,2737.0,9510.0,3235.0,5178.0,14718.0,1902.0,975.0
2023-10-16,7621.0,296.0,360.0,2353.0,8483.0,1230.0,3689.0,9506.0,1350.0,1218.0
2023-10-17,6516.0,222.0,298.0,2068.0,7181.0,931.0,3759.0,9285.0,1313.0,945.0
2023-10-18,7231.0,226.0,331.0,2402.0,8020.0,1093.0,4111.0,10131.0,1423.0,1064.0
2023-10-19,8028.0,199.0,402.0,2846.0,8222.0,1163.0,4290.0,11173.0,1586.0,1185.0
2023-10-20,9137.0,228.0,473.0,3495.0,10757.0,1822.0,4935.0,15294.0,2363.0,1545.0
2023-10-21,5870.0,255.0,490.0,2592.0,8735.0,1259.0,4608.0,10048.0,1576.0,922.0
2023-10-22,10193.0,263.0,588.0,3486.0,9778.0,2811.0,4642.0,15962.0,2600.0,1151.0
2023-10-23,8060.0,217.0,508.0,2213.0,8815.0,1241.0,3730.0,10284.0,1621.0,1155.0
2023-10-24,7058.0,208.0,328.0,2054.0,6952.0,863.0,3848.0,9451.0,1315.0,923.0
2023-10-25,7231.0,202.0,296.0,2310.0,7200.0,835.0,4129.0,9980.0,1508.0,1066.0
2023-10-26,7146.0,213.0,322.0,2735.0,7625.0,1037.0,4133.0,10308.0,1692.0,1093.0
2023-10-27,8842.0,195.0,377.0,3468.0,10022.0,1828.0,4744.0,14662.0,2179.0,1182.0
2023-10-29,9916.0,234.0,675.0,3700.0,10409.0,2929.0,5215.0,16905.0,2272.0,1059.0
2023-10-30,6990.0,248.0,455.0,2433.0,9407.0,1560.0,3796.0,10252.0,1583.0,919.0
2023-10-31,6015.0,151.0,380.0,1928.0,7059.0,856.0,3673.0,8465.0,1272.0,757.0
2023-11-01,6267.0,222.0,284.0,2180.0,7111.0,879.0,3686.0,8901.0,1337.0,819.0
2023-11-02,6655.0,143.0,262.0,2067.0,6966.0,910.0,3758.0,9371.0,1350.0,796.0
2023-11-03,7736.0,136.0,254.0,3126.0,9953.0,1871.0,4587.0,13524.0,1855.0,924.0
2023-11-04,4995.0,134.0,241.0,2255.0,8750.0,1218.0,3705.0,9089.0,1504.0,559.0
2023-11-05,8649.0,155.0,304.0,3133.0,9644.0,2557.0,4552.0,16055.0,2118.0,855.0
2023-11-06,6902.0,131.0,490.0,2358.0,8422.0,1278.0,3638.0,9974.0,1529.0,758.0
2023-11-07,5806.0,96.0,300.0,1955.0,6543.0,865.0,3657.0,8998.0,1199.0,699.0
2023-11-08,6664.0,125.0,247.0,2007.0,7017.0,931.0,3669.0,9511.0,1291.0,811.0
2023-11-09,7385.0,107.0,256.0,2211.0,7101.0,923.0,3839.0,9877.0,1446.0,759.0
2023-11-10,8057.0,143.0,300.0,3016.0,10361.0,1695.0,4617.0,13658.0,1744.0,890.0
2023-11-11,5261.0,125.0,277.0,2156.0,7685.0,1016.0,4175.0,9997.0,1398.0,610.0
2023-11-12,9252.0,119.0,334.0,3958.0,10827.0,2980.0,6296.0,21848.0,2427.0,912.0
2023-11-13,7255.0,101.0,301.0,2751.0,9860.0,1345.0,4424.0,11640.0,1925.0,870.0
2023-11-14,5979.0,119.0,227.0,2030.0,7336.0,824.0,3938.0,8910.0,1178.0,729.0
2023-11-15,6602.0,145.0,310.0,2082.0,7565.0,859.0,4096.0,9945.0,1274.0,797.0
2023-11-16,6791.0,139.0,278.0,2483.0,7656.0,930.0,4293.0,10984.0,1366.0,792.0
2023-11-17,7706.0,165.0,385.0,3446.0,10603.0,1604.0,5177.0,15594.0,1799.0,816.0
2023-11-18,5019.0,96.0,310.0,2958.0,9152.0,1272.0,4678.0,11424.0,1458.0,736.0
2023-11-19,8652.0,95.0,397.0,3441.0,10161.0,2375.0,5064.0,19042.0,2004.0,811.0
2023-11-20,6594.0,101.0,367.0,2445.0,8877.0,1289.0,4160.0,9955.0,1576.0,816.0
2023-11-21,5831.0,108.0,285.0,1881.0,7120.0,820.0,3801.0,9279.0,1284.0,767.0
2023-11-22,6373.0,99.0,291.0,2394.0,7370.0,915.0,3740.0,9431.0,1296.0,832.0
2023-11-23,6493.0,99.0,311.0,2287.0,7503.0,886.0,3931.0,9689.0,1281.0,932.0
2023-11-24,8188.0,83.0,398.0,3542.0,10124.0,1610.0,4618.0,13501.0,1540.0,900.0
2023-11-25,4971.0,137.0,233.0,3062.0,8493.0,1114.0,4405.0,10255.0,1716.0,665.0
2023-11-26,8538.0,65.0,354.0,3366.0,10451.0,2265.0,5805.0,20177.0,1893.0,758.0
2023-11-27,6807.0,77.0,320.0,2205.0,8229.0,1091.0,3965.0,9189.0,1503.0,786.0
2023-11-28,5654.0,78.0,283.0,1819.0,6476.0,750.0,3779.0,9107.0,1198.0,792.0
2023-11-29,5755.0,84.0,243.0,1887.0,6732.0,811.0,3836.0,9141.0,1308.0,720.0
2023-11-30,6241.0,69.0,262.0,2047.0,6732.0,846.0,3978.0,9631.0,1286.0,786.0
2023-12-01,7415.0,87.0,294.0,2935.0,10110.0,1617.0,4827.0,12947.0,1618.0,833.0
2023-12-02,4240.0,75.0,272.0,1919.0,7959.0,1065.0,4022.0,9575.0,1375.0,732.0
2023-12-03,7764.0,93.0,399.0,2868.0,9778.0,2906.0,5905.0,18737.0,1872.0,796.0
2023-12-04,6168.0,68.0,405.0,2026.0,7651.0,1153.0,3847.0,9559.0,1428.0,744.0
2023-12-05,5595.0,75.0,250.0,1652.0,6294.0,712.0,3593.0,8191.0,1262.0,688.0
2023-12-06,6185.0,69.0,275.0,1794.0,6920.0,839.0,3718.0,8948.0,1336.0,803.0
2023-12-07,6407.0,71.0,305.0,1886.0,6703.0,837.0,4061.0,9659.0,1361.0,697.0
2023-12-08,7732.0,68.0,391.0,3179.0,9319.0,1757.0,4845.0,13547.0,1534.0,820.0
2023-12-09,4597.0,68.0,293.0,1755.0,8135.0,1186.0,4094.0,9266.0,1204.0,613.0
2023-12-10,8126.0,66.0,300.0,2889.0,10232.0,2506.0,5857.0,17127.0,2000.0,685.0
2023-12-11,6501.0,133.0,307.0,2331.0,7561.0,1006.0,3720.0,7944.0,1560.0,854.0
2023-12-12,5949.0,95.0,255.0,1780.0,6104.0,657.0,3436.0,8012.0,1287.0,642.0
2023-12-13,6373.0,72.0,205.0,1643.0,6290.0,755.0,3449.0,8676.0,1281.0,746.0
2023-12-14,7197.0,86.0,247.0,1960.0,6317.0,892.0,4364.0,9147.0,1368.0,587.0
2023-12-15,8461.0,158.0,365.0,3018.0,8983.0,1659.0,5035.0,12641.0,1826.0,959.0
2023-12-16,6754.0,86.0,295.0,1610.0,7733.0,1145.0,3615.0,8758.0,1231.0,763.0
2023-12-17,6218.0,78.0,275.0,2221.0,8633.0,1981.0,4744.0,14197.0,1457.0,742.0
2023-12-18,5780.0,78.0,301.0,1881.0,6840.0,891.0,3135.0,8016.0,1801.0,739.0
2023-12-19,5219.0,96.0,217.0,1860.0,6442.0,859.0,3286.0,7881.0,1678.0,576.0
2023-12-20,5711.0,81.0,147.0,1930.0,6041.0,816.0,3460.0,8772.0,1226.0,612.0
2023-12-21,5724.0,98.0,216.0,1834.0,6187.0,723.0,3769.0,9078.0,1297.0,615.0
2023-12-22,6603.0,104.0,196.0,2523.0,8234.0,1242.0,4516.0,12697.0,1382.0,614.0
2023-12-23,3270.0,74.0,163.0,1670.0,6220.0,615.0,3689.0,8454.0,1037.0,213.0
2023-12-24,5020.0,83.0,159.0,2234.0,8415.0,1347.0,4877.0,13663.0,1342.0,272.0
2023-12-25,4471.0,72.0,236.0,1704.0,6349.0,791.0,3806.0,8752.0,1266.0,260.0
2023-12-26,5397.0,90.0,201.0,1702.0,6246.0,712.0,3335.0,8013.0,1208.0,655.0
2023-12-28,5672.0,243.0,291.0,2367.0,6327.0,1027.0,3560.0,8710.0,1411.0,874.0
2023-12-29,8099.0,189.0,480.0,4241.0,8307.0,2121.0,3296.0,10237.0,1926.0,1582.0
2023-12-30,4947.0,98.0,426.0,4310.0,12699.0,1870.0,4129.0,11510.0,1648.0,730.0
2023-12-31,2686.0,75.0,170.0,1657.0,10024.0,2292.0,4847.0,12585.0,1212.0,360.0
2024-01-02,7045.0,119.0,349.0,2368.0,9738.0,1895.0,4240.0,11716.0,1389.0,662.0
2024-01-03,5292.0,124.0,336.0,1817.0,6412.0,892.0,3462.0,8205.0,1288.0,716.0
2024-01-04,5134.0,102.0,207.0,1691.0,6171.0,792.0,3472.0,8091.0,1241.0,582.0
2024-01-05,5658.0,173.0,234.0,2057.0,7850.0,1273.0,4019.0,10461.0,1744.0,573.0
2024-01-06,3576.0,149.0,202.0,1571.0,6491.0,903.0,3191.0,7094.0,1161.0,591.0
2024-01-07,5968.0,125.0,400.0,2007.0,8464.0,2063.0,4731.0,12380.0,1787.0,655.0
2024-01-08,6210.0,118.0,300.0,1853.0,6991.0,962.0,3472.0,8163.0,1324.0,769.0
2024-01-09,5917.0,163.0,246.0,1998.0,6611.0,857.0,3527.0,8016.0,1324.0,748.0
2024-01-10,6510.0,274.0,272.0,2213.0,6586.0,1031.0,3659.0,8979.0,1386.0,1004.0
2024-01-11,6445.0,316.0,288.0,2350.0,6779.0,1068.0,3847.0,9496.0,1426.0,883.0
2024-01-12,6950.0,326.0,279.0,3009.0,8773.0,1891.0,4630.0,12874.0,1624.0,868.0
2024-01-13,4445.0,385.0,259.0,2140.0,7097.0,1108.0,3673.0,8580.0,1334.0,823.0
2024-01-14,5405.0,314.0,259.0,2120.0,2590.0,442.0,1798.0,8130.0,1376.0,816.0
2024-01-15,6365.0,245.0,260.0,2100.0,7067.0,1194.0,3527.0,9627.0,1419.0,810.0
2024-01-16,6013.0,249.0,292.0,2123.0,6318.0,1036.0,3686.0,8960.0,1312.0,832.0
2024-01-17,6657.0,308.0,274.0,2112.0,6588.0,1210.0,3667.0,9980.0,1402.0,854.0
2024-01-18,7652.0,385.0,372.0,2395.0,6459.0,1024.0,4105.0,10483.0,1328.0,1072.0
2024-01-19,8818.0,510.0,461.0,3507.0,8114.0,1817.0,4501.0,12185.0,1744.0,1292.0
2024-01-20,5455.0,505.0,400.0,2347.0,6993.0,1182.0,3893.0,8464.0,1432.0,951.0
2024-01-21,7445.0,357.0,354.0,2572.0,8261.0,2157.0,4986.0,14522.0,1346.0,982.0
2024-01-22,7233.0,291.0,372.0,2336.0,6807.0,1113.0,3509.0,9719.0,1443.0,987.0
2024-01-23,6572.0,364.0,293.0,2330.0,6506.0,923.0,3562.0,8904.0,1315.0,845.0
2024-01-24,7263.0,360.0,291.0,2436.0,6453.0,937.0,3658.0,9277.0,1250.0,1042.0
2024-01-25,7317.0,370.0,335.0,2604.0,6405.0,947.0,3689.0,9607.0,1259.0,1032.0
2024-01-26,8534.0,745.0,448.0,3285.0,8349.0,1531.0,4545.0,12672.0,1908.0,1645.0
2024-01-27,6733.0,859.0,585.0,2790.0,7355.0,1260.0,3778.0,9490.0,1700.0,1454.0
2024-01-28,8855.0,790.0,415.0,3427.0,8745.0,2747.0,4926.0,16146.0,1855.0,1435.0
2024-01-29,7380.0,826.0,395.0,3022.0,7214.0,1230.0,3679.0,9693.0,1733.0,1518.0
2024-01-30,7631.0,904.0,379.0,3099.0,5861.0,931.0,3653.0,9004.0,2002.0,1372.0
2024-01-31,8147.0,1381.0,382.0,3213.0,6141.0,1058.0,3704.0,9001.0,2378.0,1893.0
2024-02-01,7595.0,1350.0,395.0,2146.0,5653.0,1088.0,3292.0,7956.0,2017.0,1315.0
2024-02-02,7016.0,2585.0,493.0,2363.0,5550.0,1034.0,3166.0,8519.0,2750.0,1568.0
2024-02-03,6254.0,1885.0,620.0,3135.0,5092.0,676.0,2541.0,6445.0,2103.0,1721.0
2024-02-04,6326.0,1795.0,556.0,2817.0,4882.0,741.0,2275.0,6556.0,2161.0,1017.0
2024-02-05,6481.0,2641.0,700.0,1919.0,5256.0,975.0,2091.0,6192.0,1582.0,914.0
2024-02-06,6974.0,2267.0,752.0,2481.0,5065.0,846.0,1857.0,5528.0,1079.0,1038.0
2024-02-07,6376.0,2416.0,839.0,2063.0,5250.0,931.0,1797.0,4940.0,1258.0,1203.0
2024-02-08,5546.0,2437.0,956.0,2413.0,4689.0,901.0,1377.0,3974.0,1513.0,1364.0
2024-02-09,2932.0,622.0,538.0,2950.0,2151.0,228.0,864.0,2172.0,1149.0,1113.0
2024-02-10,6267.0,514.0,938.0,1534.0,2924.0,361.0,1416.0,2939.0,981.0,1385.0
2024-02-11,6023.0,635.0,1017.0,1877.0,5761.0,775.0,2657.0,6176.0,1120.0,1553.0
2024-02-12,6530.0,411.0,977.0,1574.0,8676.0,1608.0,3705.0,11044.0,1125.0,1699.0
2024-02-13,6722.0,355.0,716.0,2079.0,10169.0,2276.0,4198.0,12269.0,1010.0,1241.0
2024-02-14,8019.0,346.0,651.0,1908.0,8589.0,2692.0,2995.0,9926.0,1060.0,1368.0
2024-02-15,10349.0,479.0,658.0,2061.0,8280.0,3230.0,2265.0,7424.0,956.0,1517.0
2024-02-16,10527.0,381.0,1051.0,1606.0,7197.0,2918.0,2376.0,7470.0,801.0,1211.0
2024-02-17,10285.0,379.0,1058.0,1524.0,7436.0,3685.0,3779.0,7968.0,814.0,1011.0
2024-02-18,9379.0,199.0,715.0,1082.0,9498.0,4056.0,3737.0,10332.0,667.0,842.0
2024-02-19,6963.0,245.0,388.0,963.0,8826.0,2364.0,3039.0,9736.0,729.0,676.0
2024-02-20,5580.0,127.0,197.0,1037.0,8579.0,1743.0,2767.0,8301.0,696.0,571.0
2024-02-21,5671.0,131.0,234.0,1141.0,7708.0,1630.0,2810.0,7004.0,825.0,737.0
2024-02-22,7253.0,110.0,191.0,1010.0,7466.0,1324.0,3162.0,8618.0,849.0,579.0
2024-02-23,5626.0,116.0,163.0,1648.0,7678.0,1757.0,3304.0,9923.0,1205.0,670.0
2024-02-24,3997.0,83.0,207.0,1583.0,5728.0,1181.0,2074.0,6213.0,1018.0,907.0
2024-02-25,8273.0,113.0,241.0,2476.0,8177.0,2298.0,4197.0,13816.0,1386.0,1076.0
2024-02-26,6641.0,84.0,204.0,2009.0,8248.0,1556.0,3379.0,9226.0,1239.0,779.0
2024-02-27,5633.0,66.0,169.0,1618.0,6906.0,1392.0,3466.0,9330.0,1190.0,652.0
2024-02-28,6338.0,80.0,141.0,1579.0,7003.0,1163.0,3478.0,9640.0,1138.0,676.0
2024-02-29,6093.0,86.0,147.0,1670.0,6686.0,1182.0,3594.0,9885.0,1193.0,692.0
2024-03-01,6796.0,90.0,200.0,2805.0,8428.0,2013.0,4682.0,13159.0,1501.0,792.0
2024-03-02,3759.0,87.0,170.0,1785.0,7203.0,1248.0,3290.0,8162.0,1060.0,552.0
2024-03-03,6841.0,96.0,244.0,2734.0,9076.0,2856.0,4646.0,14926.0,1269.0,619.0
2024-03-04,5328.0,49.0,196.0,1665.0,7264.0,1239.0,3240.0,7934.0,1238.0,697.0
2024-03-05,5139.0,56.0,168.0,1559.0,6158.0,918.0,3242.0,7901.0,1150.0,570.0
2024-03-06,5572.0,80.0,189.0,1642.0,6551.0,1062.0,3750.0,9414.0,1185.0,671.0
2024-03-07,5760.0,48.0,169.0,1982.0,6866.0,1013.0,3784.0,10234.0,1311.0,668.0
2024-03-08,6883.0,80.0,157.0,3639.0,9446.0,1909.0,4769.0,13672.0,1364.0,744.0
2024-03-09,3535.0,86.0,187.0,1827.0,7501.0,1280.0,3523.0,8276.0,1134.0,505.0
2024-03-10,7299.0,63.0,227.0,2851.0,10052.0,3084.0,5644.0,15562.0,1619.0,531.0
2024-03-11,5757.0,62.0,228.0,1866.0,8009.0,1413.0,3532.0,8839.0,1263.0,694.0
2024-03-12,5621.0,80.0,155.0,1749.0,6831.0,1055.0,3737.0,9268.0,1159.0,652.0
2024-03-13,6054.0,122.0,182.0,1913.0,7054.0,1118.0,3812.0,9895.0,1261.0,610.0
2024-03-14,6326.0,187.0,177.0,2165.0,7230.0,1162.0,3900.0,10140.0,1282.0,692.0
2024-03-15,7574.0,246.0,250.0,3717.0,10900.0,2046.0,4882.0,13420.0,2022.0,908.0
2024-03-16,4576.0,171.0,184.0,2301.0,8850.0,1328.0,3167.0,6823.0,1425.0,545.0
2024-03-17,8503.0,137.0,207.0,3241.0,9625.0,3148.0,3648.0,9227.0,1570.0,620.0
2024-03-18,6780.0,139.0,228.0,2148.0,8385.0,1355.0,3911.0,9731.0,1467.0,793.0
2024-03-19,6518.0,78.0,194.0,2159.0,7100.0,1104.0,3844.0,9804.0,1145.0,697.0
2024-03-20,6563.0,113.0,177.0,2344.0,7594.0,1406.0,4232.0,11307.0,1252.0,771.0
2024-03-21,6877.0,101.0,220.0,2762.0,7309.0,1255.0,4200.0,11011.0,1401.0,814.0
2024-03-22,7968.0,151.0,213.0,3575.0,11202.0,1931.0,5302.0,14347.0,1912.0,835.0
2024-03-23,5665.0,102.0,172.0,2913.0,8372.0,1426.0,4052.0,9116.0,1477.0,680.0
2024-03-24,8955.0,89.0,249.0,2806.0,11112.0,2899.0,5309.0,16038.0,1634.0,846.0
2024-03-25,7459.0,99.0,297.0,2540.0,8093.0,1449.0,3851.0,9867.0,1424.0,811.0
2024-03-26,6540.0,115.0,219.0,2148.0,7015.0,1066.0,3748.0,9655.0,1408.0,737.0
2024-03-27,6879.0,104.0,274.0,2994.0,7478.0,1108.0,3861.0,10656.0,1585.0,865.0
2024-03-28,7757.0,128.0,245.0,3257.0,7737.0,1274.0,4436.0,10893.0,1618.0,936.0
2024-03-29,8953.0,145.0,234.0,3827.0,11583.0,1980.0,5132.0,14241.0,2515.0,884.0
2024-03-30,6167.0,161.0,167.0,2764.0,9357.0,1696.0,4494.0,9929.0,1313.0,835.0
2024-03-31,9718.0,157.0,312.0,3478.0,11509.0,3200.0,5053.0,16111.0,1855.0,1030.0
2024-04-01,7194.0,168.0,230.0,3040.0,8927.0,1646.0,3986.0,9426.0,1546.0,951.0
2024-04-02,5768.0,167.0,220.0,3189.0,7756.0,1349.0,3595.0,8225.0,1581.0,752.0
2024-04-03,8769.0,222.0,335.0,4204.0,10745.0,3622.0,3848.0,13287.0,1931.0,1736.0
2024-04-04,4907.0,178.0,182.0,4351.0,14741.0,2942.0,3803.0,10776.0,2186.0,823.0
2024-04-05,4406.0,81.0,115.0,1815.0,11406.0,2929.0,6005.0,15893.0,1316.0,424.0
2024-04-06,12146.0,137.0,497.0,7797.0,14613.0,4983.0,4734.0,18808.0,3304.0,1709.0
2024-04-07,12270.0,226.0,451.0,3914.0,10983.0,2352.0,4554.0,16371.0,1733.0,1360.0
2024-04-08,7861.0,205.0,249.0,2491.0,8019.0,1431.0,4135.0,9753.0,1356.0,1099.0
2024-04-09,7176.0,154.0,225.0,2330.0,7465.0,1287.0,4067.0,9727.0,1334.0,862.0
2024-04-10,7538.0,222.0,201.0,2706.0,7810.0,1287.0,4241.0,11132.0,1463.0,905.0
2024-04-11,7460.0,204.0,310.0,2981.0,8166.0,1442.0,4222.0,11826.0,1658.0,1055.0
2024-04-12,8465.0,216.0,273.0,4323.0,11306.0,2385.0,5478.0,15490.0,2143.0,1284.0
2024-04-13,6482.0,198.0,262.0,3205.0,9783.0,1568.0,4784.0,10977.0,1525.0,1042.0
2024-04-14,9235.0,245.0,428.0,4086.0,11995.0,3407.0,5320.0,16798.0,2065.0,1188.0
2024-04-15,8295.0,252.0,526.0,2939.0,10071.0,1814.0,4272.0,10516.0,1720.0,1115.0
2024-04-16,7377.0,280.0,234.0,2889.0,7971.0,1355.0,3956.0,9529.0,1399.0,1065.0
2024-04-17,7748.0,296.0,220.0,2685.0,8579.0,1304.0,4255.0,10728.0,1499.0,1033.0
2024-04-18,8436.0,387.0,208.0,3207.0,9216.0,1614.0,4351.0,11524.0,1626.0,1161.0
2024-04-19,8765.0,301.0,272.0,3833.0,12130.0,2172.0,5499.0,15197.0,1925.0,1327.0
2024-04-20,6660.0,267.0,332.0,2958.0,10880.0,1612.0,4982.0,11252.0,1855.0,1085.0
2024-04-21,8120.0,293.0,511.0,4375.0,11840.0,3035.0,5270.0,17581.0,2152.0,1342.0
2024-04-22,8693.0,327.0,445.0,3212.0,9282.0,1815.0,4025.0,11238.0,1848.0,1169.0
2024-04-23,7527.0,245.0,368.0,2714.0,8168.0,1217.0,4059.0,10213.0,1439.0,890.0
2024-04-24,8074.0,217.0,336.0,2759.0,8404.0,1353.0,4281.0,10951.0,1511.0,1051.0
2024-04-25,7121.0,251.0,297.0,2959.0,8615.0,1341.0,4190.0,10880.0,1510.0,1041.0
2024-04-26,7930.0,279.0,422.0,3462.0,10404.0,1871.0,4150.0,11546.0,1688.0,1106.0
2024-04-27,8591.0,378.0,355.0,3166.0,7946.0,1316.0,3506.0,8655.0,1526.0,1045.0
2024-04-28,9138.0,293.0,375.0,3405.0,8578.0,1538.0,3817.0,9740.0,1786.0,1637.0
2024-04-29,8837.0,537.0,863.0,2730.0,9470.0,2165.0,3060.0,8364.0,1956.0,1788.0
2024-04-30,7656.0,1046.0,1111.0,474.0,10486.0,2336.0,2896.0,10639.0,737.0,799.0
2024-05-01,6436.0,840.0,984.0,1681.0,11339.0,2594.0,3643.0,8545.0,805.0,579.0
2024-05-02,4459.0,208.0,342.0,3921.0,11829.0,3193.0,4126.0,11750.0,1665.0,959.0
2024-05-03,5868.0,122.0,227.0,3737.0,11272.0,3644.0,5728.0,17813.0,1947.0,545.0
2024-05-04,7080.0,319.0,751.0,5532.0,10769.0,3338.0,3314.0,11140.0,2569.0,1867.0
2024-05-05,2834.0,810.0,1017.0,3463.0,8742.0,3101.0,2421.0,7863.0,1874.0,1646.0
2024-05-06,12681.0,240.0,660.0,3542.0,10264.0,2127.0,5364.0,15226.0,1315.0,1327.0
2024-05-07,7595.0,173.0,230.0,2019.0,7430.0,1350.0,3762.0,10363.0,1161.0,936.0
2024-05-08,7044.0,151.0,237.0,1920.0,7419.0,1340.0,3774.0,10290.0,1379.0,849.0
2024-05-09,6332.0,224.0,217.0,2132.0,8146.0,1249.0,3912.0,10460.0,1411.0,844.0
2024-05-10,6815.0,146.0,234.0,2634.0,8187.0,1487.0,4167.0,11154.0,1389.0,924.0
2024-05-11,6882.0,134.0,175.0,2279.0,7928.0,1381.0,3881.0,10271.0,1454.0,882.0
2024-05-12,6562.0,143.0,351.0,1894.0,7188.0,1727.0,4106.0,9596.0,1374.0,874.0
2024-05-13,7152.0,249.0,194.0,2256.0,8095.0,1405.0,3718.0,10016.0,1472.0,1326.0
2024-05-14,6443.0,134.0,206.0,2339.0,7805.0,1254.0,4020.0,10622.0,1508.0,840.0
2024-05-15,7189.0,183.0,169.0,2755.0,8332.0,1334.0,4107.0,11799.0,1554.0,925.0
2024-05-16,7905.0,237.0,188.0,2749.0,8573.0,1566.0,4330.0,12056.0,1454.0,873.0
2024-05-17,8662.0,199.0,220.0,3965.0,11956.0,2541.0,5547.0,16060.0,2183.0,1171.0
2024-05-18,7629.0,211.0,292.0,2991.0,10734.0,1581.0,4732.0,10684.0,1639.0,997.0
2024-05-19,9895.0,186.0,255.0,4234.0,10699.0,3627.0,4976.0,18291.0,2273.0,1270.0
2024-05-20,8336.0,287.0,362.0,2761.0,9487.0,1846.0,4155.0,11406.0,1658.0,1222.0
2024-05-21,6883.0,195.0,233.0,2162.0,7331.0,1207.0,3943.0,10209.0,1320.0,914.0
2024-05-22,7289.0,320.0,235.0,2433.0,7369.0,1218.0,4086.0,10562.0,1429.0,930.0
2024-05-23,7282.0,180.0,190.0,2740.0,7751.0,1210.0,4072.0,10570.0,1448.0,1007.0
2024-05-24,9067.0,251.0,207.0,4020.0,10558.0,2043.0,4806.0,14961.0,2144.0,1309.0
2024-05-25,6355.0,214.0,196.0,2453.0,8875.0,1358.0,4444.0,10395.0,1606.0,849.0
2024-05-26,8754.0,151.0,200.0,3315.0,9778.0,3174.0,4741.0,16337.0,2022.0,1062.0
2024-05-27,6860.0,169.0,283.0,2386.0,8023.0,1490.0,3763.0,10740.0,1565.0,872.0
2024-05-28,6250.0,139.0,240.0,2039.0,7403.0,1010.0,3740.0,9776.0,1380.0,769.0
2024-05-29,6717.0,124.0,210.0,2145.0,7086.0,1058.0,3823.0,9620.0,1294.0,879.0
2024-05-30,7356.0,128.0,212.0,2317.0,7060.0,1051.0,3768.0,9321.0,1330.0,735.0
2024-05-31,8820.0,149.0,210.0,3979.0,9819.0,2049.0,4489.0,13310.0,1657.0,943.0
2024-06-01,5416.0,155.0,189.0,2069.0,8702.0,1363.0,4274.0,9129.0,1278.0,637.0
2024-06-02,8110.0,142.0,254.0,3229.0,11243.0,3937.0,5147.0,17776.0,1997.0,896.0
2024-06-03,6721.0,263.0,227.0,2395.0,8400.0,1624.0,3549.0,10528.0,1515.0,902.0
2024-06-04,6077.0,155.0,199.0,2017.0,6995.0,1086.0,3739.0,9290.0,1379.0,756.0
2024-06-05,6651.0,130.0,202.0,2409.0,7221.0,1095.0,3692.0,9655.0,1320.0,773.0
2024-06-06,7519.0,183.0,182.0,3791.0,8017.0,1315.0,4016.0,10128.0,1438.0,1645.0
2024-06-07,8222.0,246.0,346.0,4102.0,11861.0,2437.0,4576.0,14020.0,1973.0,1816.0
2024-06-08,5226.0,168.0,279.0,3724.0,12851.0,1891.0,3868.0,9376.0,1595.0,748.0
2024-06-09,3254.0,148.0,135.0,2258.0,9492.0,2541.0,4255.0,11748.0,1396.0,400.0
2024-06-10,11730.0,110.0,323.0,6255.0,14028.0,4494.0,4360.0,18780.0,2229.0,1376.0
2024-06-11,9200.0,252.0,297.0,2967.0,9792.0,2309.0,4912.0,14419.0,1481.0,1281.0
2024-06-12,7251.0,181.0,207.0,2135.0,7832.0,1537.0,3976.0,12698.0,1340.0,1027.0
2024-06-13,7158.0,198.0,153.0,2176.0,7828.0,1412.0,4215.0,12361.0,1505.0,1114.0
2024-06-14,8058.0,263.0,245.0,3348.0,10351.0,1958.0,4857.0,14763.0,1520.0,1057.0
2024-06-15,5914.0,292.0,407.0,2650.0,8777.0,1498.0,4121.0,10217.0,1288.0,910.0
2024-06-16,8394.0,336.0,486.0,3433.0,10120.0,3306.0,5348.0,16633.0,1502.0,1442.0
